"","svspp","NOAA_label","family","genus","species","taxonomic_rank","taxon","lme","fao","habitat","reference_habitat","feeding_mode","reference_feeding_mode","trophic_level","level_tl","reference_tl","body_shape","fin_shape","ar","level_ar","reference_ar","offspring_size","level_offspring_size","reference_offspring_size","spawning_type","reference_spawning_type","age_maturity","level_age_maturity","reference_age_maturity","fecundity","level_fecundity","reference_fecundity","l_inf","k","level_growth","reference_growth","max_obs_length","level_length_max","reference_length_max","age_max","level_age_max","reference_age_max","temperature","reference_temperature","w_inf","reference_w_inf","natural_mortality","reference_mortality","length_maturity","reference_length_maturity"
"862",871,"Prionotus stearnsi","Triglidae","Prionotus","Prionotus stearnsi","S","Prionotus stearnsi",6,21,"demersal","FroesePauly2018, OBIS2018","generalist","inferred from genus",3.72,"genus","FroesePauly2018","fusiform","truncate",1.03,"gen","FroesePauly2018",1.1,"gen","FroesePauly2018","non-guarder","FroesePauly2018",3.3,"gen-ocean","FroesePauly2019",130000,"fam-ocean","FroesePauly2018",41,0.15,"gen-ocean","FroesePauly2018",18,"spe","FroesePauly2018",11.9,"fam-ocean","FroesePauly2018",NA,NA,NA,NA,NA,NA,NA,NA
"863",871,"Prionotus stearnsi","Triglidae","Prionotus","Prionotus stearnsi","S","Prionotus stearnsi",6,31,"demersal","FroesePauly2018, OBIS2018","generalist","inferred from genus",3.72,"genus","FroesePauly2018","fusiform","truncate",1.03,"gen","FroesePauly2018",1.1,"gen","FroesePauly2018","non-guarder","FroesePauly2018",3.3,"gen-ocean","FroesePauly2019",130000,"fam-ocean","FroesePauly2018",41,0.15,"gen-ocean","FroesePauly2018",18,"spe","FroesePauly2018",14.6,"fam","FroesePauly2018",NA,NA,NA,NA,NA,NA,NA,NA
"864",871,"Prionotus stearnsi","Triglidae","Prionotus","Prionotus stearnsi","S","Prionotus stearnsi",7,21,"demersal","FroesePauly2018, OBIS2018","generalist","inferred from genus",3.72,"genus","FroesePauly2018","fusiform","truncate",1.03,"gen","FroesePauly2018",1.1,"gen","FroesePauly2018","non-guarder","FroesePauly2018",3.3,"gen-ocean","FroesePauly2019",130000,"fam-ocean","FroesePauly2018",41,0.15,"gen-ocean","FroesePauly2018",18,"spe","FroesePauly2018",11.9,"fam-ocean","FroesePauly2018",NA,NA,NA,NA,NA,NA,NA,NA
"865",874,"Gempylus serpens","Gempylidae","Gempylus","Gempylus serpens","S","Gempylus serpens",7,21,"pelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.35,"spe","FroesePauly2018","elongated","forked",1.47,"spe","FroesePauly2018",1.30480115666243,"fam","FishLife","non-guarder","FroesePauly2018",3.07648376413046,"fam-ocean","FishLife",650000,"spe-ocean","FroesePauly2018",85.5939410656841,0.219876376746854,"fam-ocean","FishLife",100,"spe","FroesePauly2018",12.2,"fam-ocean","FroesePauly2018",16.4135692251718,"FishLife",5667.91367108889,5667.91367108889,0.257823118443143,"FishLife",44.6196672010215,"FishLife"
"866",876,"Cubiceps pauciradiatus","Nomeidae","Cubiceps","Cubiceps pauciradiatus","S","Cubiceps pauciradiatus",6,21,"bathypelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.64,"spe","FroesePauly2018","fusiform","forked",1.37,"spe","FroesePauly2018",1.00824686892044,"fam","FishLife","non-guarder","inferred from genus",1.04126546468212,"","FishLife",7506.70205603268,"fam","FishLife",20,1.29,"spe-ocean","FroesePauly2018",14,"spe-ocean","FroesePauly2018",4,"spe-ocean","FroesePauly2018",22.8838815318964,"FishLife",76.5943342760489,76.5943342760489,1.08150053374121,"FishLife",9.88861567948902,"FishLife"
"867",876,"Cubiceps pauciradiatus","Nomeidae","Cubiceps","Cubiceps pauciradiatus","S","Cubiceps pauciradiatus",6,31,"bathypelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.64,"spe","FroesePauly2018","fusiform","forked",1.37,"spe","FroesePauly2018",1.00824686892044,"fam","FishLife","non-guarder","inferred from genus",1.04126546468212,"","FishLife",7506.70205603268,"fam","FishLife",20,1.29,"spe-ocean","FroesePauly2018",14,"spe-ocean","FroesePauly2018",4,"spe-ocean","FroesePauly2018",22.8838815318964,"FishLife",76.5943342760489,76.5943342760489,1.08150053374121,"FishLife",9.88861567948902,"FishLife"
"868",876,"Cubiceps pauciradiatus","Nomeidae","Cubiceps","Cubiceps pauciradiatus","S","Cubiceps pauciradiatus",7,21,"bathypelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.64,"spe","FroesePauly2018","fusiform","forked",1.37,"spe","FroesePauly2018",1.00824686892044,"fam","FishLife","non-guarder","inferred from genus",1.04126546468212,"","FishLife",7506.70205603268,"fam","FishLife",20,1.29,"spe-ocean","FroesePauly2018",14,"spe-ocean","FroesePauly2018",4,"spe-ocean","FroesePauly2018",22.8838815318964,"FishLife",76.5943342760489,76.5943342760489,1.08150053374121,"FishLife",9.88861567948902,"FishLife"
"869",876,"Cubiceps pauciradiatus","Nomeidae","Cubiceps","Cubiceps pauciradiatus","S","Cubiceps pauciradiatus",8,21,"bathypelagic","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.64,"spe","FroesePauly2018","fusiform","forked",1.37,"spe","FroesePauly2018",1.00824686892044,"fam","FishLife","non-guarder","inferred from genus",1.04126546468212,"","FishLife",7506.70205603268,"fam","FishLife",20,1.29,"spe-ocean","FroesePauly2018",14,"spe-ocean","FroesePauly2018",4,"spe-ocean","FroesePauly2018",22.8838815318964,"FishLife",76.5943342760489,76.5943342760489,1.08150053374121,"FishLife",9.88861567948902,"FishLife"
"870",877,"Seriola fasciata","Carangidae","Seriola","Seriola fasciata","S","Seriola fasciata",6,31,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","lunate",3.9,"spe","FroesePauly2018",1.09252048430311,"gen","FishLife","non-guarder","FroesePauly2018",1.74327774634969,"gen-ocean","FishLife",375219.038216251,"fam-LME","FishLife",61.6892110517097,0.338174337415974,"gen-FAO","FishLife",44,"spe-ocean","FroesePauly2018",15,"gen","FroesePauly2018",21.2313236400799,"FishLife",2691.54899034298,2691.54899034298,0.433447298239087,"FishLife",27.7306024529374,"FishLife"
"871",877,"Seriola fasciata","Carangidae","Seriola","Seriola fasciata","S","Seriola fasciata",7,21,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","lunate",3.9,"spe","FroesePauly2018",1.09252048430311,"gen","FishLife","non-guarder","FroesePauly2018",1.74327774634969,"gen-ocean","FishLife",375219.038216251,"fam-ocean","FishLife",61.6892110517097,0.338174337415974,"gen-ocean","FishLife",44,"spe-ocean","FroesePauly2018",15,"gen","FroesePauly2018",21.2313236400799,"FishLife",2691.54899034298,2691.54899034298,0.433447298239087,"FishLife",27.7306024529374,"FishLife"
"872",880,"Sphoeroides pachygaster","Tetraodontidae","Sphoeroides","Sphoeroides pachygaster","S","Sphoeroides pachygaster",6,21,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.2,"spe","FroesePauly2018","short and/or deep","truncate",1.76,"spe","FroesePauly2018",0.867737804914396,"gen","FishLife","non-guarder","FroesePauly2018",1.15239928836732,"gen","FishLife",27035.2016539778,"gen-ocean","FishLife",22.5114884298199,0.613817910024671,"gen-FAO","FishLife",41,"spe","FroesePauly2018",3,"gen-FAO","FroesePauly2018",19.5270125786217,"FishLife",165.911353669494,165.911353669494,0.966856188474945,"FishLife",10.0520058310426,"FishLife"
"873",880,"Sphoeroides pachygaster","Tetraodontidae","Sphoeroides","Sphoeroides pachygaster","S","Sphoeroides pachygaster",6,31,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.2,"spe","FroesePauly2018","short and/or deep","truncate",1.76,"spe","FroesePauly2018",0.867737804914396,"gen","FishLife","non-guarder","FroesePauly2018",1.15239928836732,"gen","FishLife",27035.2016539778,"gen-ocean","FishLife",22.5114884298199,0.613817910024671,"gen-FAO","FishLife",41,"spe","FroesePauly2018",3,"gen-FAO","FroesePauly2018",19.5270125786217,"FishLife",165.911353669494,165.911353669494,0.966856188474945,"FishLife",10.0520058310426,"FishLife"
"874",880,"Sphoeroides pachygaster","Tetraodontidae","Sphoeroides","Sphoeroides pachygaster","S","Sphoeroides pachygaster",7,21,"benthopelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.2,"spe","FroesePauly2018","short and/or deep","truncate",1.76,"spe","FroesePauly2018",0.867737804914396,"gen","FishLife","non-guarder","FroesePauly2018",1.15239928836732,"gen","FishLife",27035.2016539778,"gen-ocean","FishLife",22.5114884298199,0.613817910024671,"gen-FAO","FishLife",41,"spe","FroesePauly2018",3,"gen-FAO","FroesePauly2018",19.5270125786217,"FishLife",165.911353669494,165.911353669494,0.966856188474945,"FishLife",10.0520058310426,"FishLife"
"875",890,"Anchoa nasuta","Engraulidae","Anchoa","Anchoa lyolepis","S","Anchoa lyolepis",6,21,"reef-associated","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.4,"spe","FroesePauly2018","fusiform","forked",1.04,"spe","FroesePauly2018",0.829888081025622,"gen","FishLife","non-guarder","FroesePauly2018",0.524449685965059,"fam-ocean","FishLife",6061.79217425127,"fam-LME","FishLife",11.6123049092383,1.02950959185403,"gen-FAO","FishLife",12,"spe","FroesePauly2018",3,"gen-LME","FroesePauly2018",24.2556153743015,"FishLife",9.37562823357483,9.37562823357483,2.0028088819648,"FishLife",4.75951709727003,"FishLife"
"876",890,"Anchoa nasuta","Engraulidae","Anchoa","Anchoa lyolepis","S","Anchoa lyolepis",6,31,"reef-associated","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.4,"spe","FroesePauly2018","fusiform","forked",1.04,"spe","FroesePauly2018",0.829888081025622,"gen","FishLife","non-guarder","FroesePauly2018",0.524449685965059,"fam-ocean","FishLife",6061.79217425127,"fam-LME","FishLife",11.6123049092383,1.02950959185403,"gen-FAO","FishLife",12,"spe","FroesePauly2018",3,"gen-LME","FroesePauly2018",24.2556153743015,"FishLife",9.37562823357483,9.37562823357483,2.0028088819648,"FishLife",4.75951709727003,"FishLife"
"877",890,"Anchoa nasuta","Engraulidae","Anchoa","Anchoa lyolepis","S","Anchoa lyolepis",7,21,"reef-associated","FroesePauly2018, OBIS2018","planktivorous","FroesePauly2018",3.4,"spe","FroesePauly2018","fusiform","forked",1.04,"spe","FroesePauly2018",0.829888081025622,"gen","FishLife","non-guarder","FroesePauly2018",0.524449685965059,"fam-ocean","FishLife",6061.79217425127,"fam-LME","FishLife",11.6123049092383,1.02950959185403,"gen-LME","FishLife",12,"spe","FroesePauly2018",3,"gen-LME","FroesePauly2018",24.2556153743015,"FishLife",9.37562823357483,9.37562823357483,2.0028088819648,"FishLife",4.75951709727003,"FishLife"
"878",894,"Salmo salar","Salmonidae","Salmo","Salmo salar","S","Salmo salar",7,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","truncate",2.05,"spe","FroesePauly2018",5.73,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.2,"spe-ocean","FroesePauly2019",9606,"spe-ocean","FroesePauly2018",137,0.23,"spe-ocean","FroesePauly2018",76,"spe-LME","FroesePauly2018",13,"spe","FroesePauly2018",10.5104392388262,"FishLife",16087.4611415548,16087.4611415548,0.340309582907746,"FishLife",25.0919691374,"FishLife"
"879",894,"Salmo salar","Salmonidae","Salmo","Salmo salar","S","Salmo salar",8,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","truncate",2.05,"spe","FroesePauly2018",5.73,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.2,"spe-ocean","FroesePauly2019",9606,"spe-ocean","FroesePauly2018",137,0.23,"spe-ocean","FroesePauly2018",150,"spe-LME","FroesePauly2018",13,"spe","FroesePauly2018",10.5104392388262,"FishLife",16087.4611415548,16087.4611415548,0.340309582907746,"FishLife",25.0919691374,"FishLife"
"880",894,"Salmo salar","Salmonidae","Salmo","Salmo salar","S","Salmo salar",9,21,"benthopelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.5,"spe","FroesePauly2018","fusiform","truncate",2.05,"spe","FroesePauly2018",5.73,"spe","FroesePauly2018","non-guarder","FroesePauly2018",4.2,"spe-ocean","FroesePauly2019",9606,"spe-ocean","FroesePauly2018",137,0.23,"spe-ocean","FroesePauly2018",150,"spe-LME","FroesePauly2018",13,"spe","FroesePauly2018",10.5104392388262,"FishLife",16087.4611415548,16087.4611415548,0.340309582907746,"FishLife",25.0919691374,"FishLife"
"881",897,"Lophius gastrophysus","Lophiidae","Lophius","Lophius gastrophysus","S","Lophius gastrophysus",6,31,"bathydemersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.49,"spe","FroesePauly2018","fusiform","rounded",NA,"","",1.97963658582177,"gen","FishLife","non-guarder","FroesePauly2018",5.72859391492803,"gen-ocean","FishLife",413874.934566455,"gen-LME","FishLife",96.0410301837455,0.11554064232693,"gen-LME","FishLife",60,"spe","FroesePauly2018",13.4,"gen","FroesePauly2018",12.6387032627163,"FishLife",8886.90812238383,8886.90812238383,0.238017279997863,"FishLife",37.5797070922317,"FishLife"
"882",897,"Lophius gastrophysus","Lophiidae","Lophius","Lophius gastrophysus","S","Lophius gastrophysus",7,21,"bathydemersal","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.49,"spe","FroesePauly2018","fusiform","rounded",NA,"","",1.97963658582177,"gen","FishLife","non-guarder","FroesePauly2018",5.72859391492803,"gen-ocean","FishLife",413874.934566455,"gen-LME","FishLife",96.0410301837455,0.11554064232693,"gen-FAO","FishLife",60,"spe","FroesePauly2018",13.4,"gen","FroesePauly2018",12.6387032627163,"FishLife",8886.90812238383,8886.90812238383,0.238017279997863,"FishLife",37.5797070922317,"FishLife"
"883",899,"Cyttopsis rosea","Parazenidae","Cyttopsis","Cyttopsis rosea","S","Cyttopsis rosea",6,21,"bathypelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.01,"spe","FroesePauly2018","compressiform","rounded",1.07,"spe","FroesePauly2018",1.7550933507195,"","FishLife","non-guarder","FroesePauly2018",2.90286441903848,"","FishLife",24096.0053022394,"","FishLife",44.4447558538039,0.220833418105625,"","FishLife",31,"spe","FroesePauly2018",NA,"","",14.2852196659048,"FishLife",815.636302124385,815.636302124385,0.426050380227386,"FishLife",21.3340480663478,"FishLife"
"884",899,"Cyttopsis rosea","Parazenidae","Cyttopsis","Cyttopsis rosea","S","Cyttopsis rosea",7,21,"bathypelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.01,"spe","FroesePauly2018","compressiform","rounded",1.07,"spe","FroesePauly2018",1.7550933507195,"","FishLife","non-guarder","FroesePauly2018",2.90286441903848,"","FishLife",24096.0053022394,"","FishLife",44.4447558538039,0.220833418105625,"","FishLife",31,"spe","FroesePauly2018",NA,"","",14.2852196659048,"FishLife",815.636302124385,815.636302124385,0.426050380227386,"FishLife",21.3340480663478,"FishLife"
"885",899,"Cyttopsis rosea","Parazenidae","Cyttopsis","Cyttopsis rosea","S","Cyttopsis rosea",8,21,"bathypelagic","FroesePauly2018, OBIS2018","generalist","FroesePauly2018",4.01,"spe","FroesePauly2018","compressiform","rounded",1.07,"spe","FroesePauly2018",1.7550933507195,"","FishLife","non-guarder","FroesePauly2018",2.90286441903848,"","FishLife",24096.0053022394,"","FishLife",44.4447558538039,0.220833418105625,"","FishLife",31,"spe","FroesePauly2018",NA,"","",14.2852196659048,"FishLife",815.636302124385,815.636302124385,0.426050380227386,"FishLife",21.3340480663478,"FishLife"
"886",926,"Alopias superciliosus","Alopiidae","Alopias","Alopias superciliosus","S","Alopias superciliosus",7,21,"pelagic","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.51,"spe","FroesePauly2018","fusiform","heterocercal",2.49,"spe","FroesePauly2018",1400,"spe","Chen1997","bearer","FroesePauly2018",11.7,"spe","FroesePauly2019",3,"spe-ocean","FroesePauly2018",404,0.09,"spe-ocean","FroesePauly2018",480,"spe-ocean","FroesePauly2018",25,"spe","FroesePauly2018",20.3151944441866,"FishLife",275802.015957818,275802.015957818,0.0847204716492239,"FishLife",225.074477608649,"FishLife"
"887",931,"Carcharhinus brevipinna","Carcharhinidae","Carcharhinus","Carcharhinus brevipinna","S","Carcharhinus brevipinna",6,21,"reef-associated","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.2,"spe","FroesePauly2018","fusiform","heterocercal",5.88,"spe","FroesePauly2018",650,"spe","Capapé2003","bearer","FroesePauly2018",5.72695679613165,"gen-ocean","FishLife",10,"spe-ocean","FroesePauly2018",253,0.21,"spe-ocean","FroesePauly2018",300,"spe-ocean","FroesePauly2018",27,"gen","FroesePauly2018",23.7954954526658,"FishLife",113129.782519505,113129.782519505,0.1216657465772,"FishLife",180.588906740295,"FishLife"
"888",931,"Carcharhinus brevipinna","Carcharhinidae","Carcharhinus","Carcharhinus brevipinna","S","Carcharhinus brevipinna",6,31,"reef-associated","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.2,"spe","FroesePauly2018","fusiform","heterocercal",5.88,"spe","FroesePauly2018",650,"spe","Capapé2003","bearer","FroesePauly2018",5.72695679613165,"gen-ocean","FishLife",10,"spe-ocean","FroesePauly2018",253,0.21,"spe-ocean","FroesePauly2018",300,"spe-ocean","FroesePauly2018",27,"gen","FroesePauly2018",23.7954954526658,"FishLife",113129.782519505,113129.782519505,0.1216657465772,"FishLife",180.588906740295,"FishLife"
"889",931,"Carcharhinus brevipinna","Carcharhinidae","Carcharhinus","Carcharhinus brevipinna","S","Carcharhinus brevipinna",7,21,"reef-associated","FroesePauly2018, OBIS2018","piscivorous","FroesePauly2018",4.2,"spe","FroesePauly2018","fusiform","heterocercal",5.88,"spe","FroesePauly2018",650,"spe","Capapé2003","bearer","FroesePauly2018",5.72695679613165,"gen-ocean","FishLife",10,"spe-ocean","FroesePauly2018",253,0.21,"spe-ocean","FroesePauly2018",300,"spe-ocean","FroesePauly2018",27,"gen","FroesePauly2018",23.7954954526658,"FishLife",113129.782519505,113129.782519505,0.1216657465772,"FishLife",180.588906740295,"FishLife"
"890",934,"Carcharhinus signatus",NA,NA,"Carcharhinus signatus",NA,NA,NA,NA,NA,NA,NA,NA,4.62956687310881,NA,"FishLife",NA,NA,NA,NA,NA,582.842771389636,NA,"582.842771389636",NA,NA,6.24686239139443,NA,"FishLife",8.96920195614661,NA,"FishLife",264.939468406103,0.115099819609531,NA,"FishLife",240.685184159301,NA,"FishLife",NA,NA,NA,23.4594111895786,"FishLife",132647.600661483,132647.600661483,0.121585670060017,"FishLife",172.833613626573,"FishLife"
"891",938,"Sarda orientalis",NA,NA,"Sarda orientalis",NA,NA,NA,NA,NA,NA,NA,NA,4.39964678112684,NA,"FishLife",NA,NA,NA,NA,NA,1.25671720746579,NA,"1.25671720746579",NA,NA,1.87914728308613,NA,"FishLife",756402.636750564,NA,"FishLife",86.6604931266697,0.351816713845944,NA,"FishLife",86.7214204855795,NA,"FishLife",NA,NA,NA,18.5915181956344,"FishLife",7358.67094706151,7358.67094706151,0.352258600848302,"FishLife",46.4673828643613,"FishLife"
"892",160,"Cottidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5534108642496,NA,"FishLife",NA,NA,NA,NA,NA,1.83770920394003,NA,"FishLife",NA,NA,2.75386730730542,NA,"FishLife",3202.94256307864,NA,"FishLife",21.8956567671446,0.242433852457804,NA,"FishLife",19.3079534560384,NA,"FishLife",NA,NA,NA,9.9560888815469,"FishLife",91.2570848634865,91.2570848634865,0.604503538792542,"FishLife",11.4070260928376,"FishLife"
