svspp,cruise6,station,stratum,tow,svvessel,est_year,est_month,est_day,season,biomass_kg,abundance,haul_id,EPU,hex_id,five_year_period,hauls,spfgr
102,199902,272,1360,2,AL,1999,4,0,Spring,2.8,2,199902_272,GOM,324,1995,11,3
102,199902,273,1360,7,AL,1999,4,0,Spring,0.1,1,199902_273,GOM,345,1995,11,3
102,199902,278,1340,2,AL,1999,4,0,Spring,0.7,2,199902_278,SS,387,1995,19,3
102,199902,279,1340,3,AL,1999,4,0,Spring,0.2,1,199902_279,SS,377,1995,15,3
102,199902,281,1340,4,AL,1999,4,0,Spring,1.5,3,199902_281,GOM,377,1995,15,3
102,199902,282,1360,6,AL,1999,4,0,Spring,1.2,1,199902_282,GOM,356,1995,13,3
102,199902,283,1360,8,AL,1999,4,0,Spring,0.8,1,199902_283,GOM,346,1995,16,3
102,199902,284,1380,2,AL,1999,4,0,Spring,1.3,3,199902_284,SS,367,1995,23,3
102,199902,287,1390,4,AL,1999,4,0,Spring,0.6,4,199902_287,SS,357,1995,11,3
102,199902,288,1390,1,AL,1999,4,0,Spring,1e-04,2,199902_288,SS,346,1995,16,3
102,199902,289,1390,5,AL,1999,4,0,Spring,0.6,3,199902_289,SS,346,1995,16,3
102,199902,290,1390,2,AL,1999,4,0,Spring,0.8,2,199902_290,GOM,325,1995,17,3
102,199902,291,1380,1,AL,1999,4,0,Spring,1.1,2,199902_291,GOM,335,1995,8,3
102,199902,292,1380,3,AL,1999,4,0,Spring,2.2,5,199902_292,GOM,314,1995,14,3
102,199902,293,1380,4,AL,1999,4,0,Spring,0.2,1,199902_293,GOM,314,1995,14,3
102,199902,296,1380,5,AL,1999,4,0,Spring,0.8,3,199902_296,GOM,303,1995,18,3
102,199902,297,1370,2,AL,1999,4,0,Spring,1.3,7,199902_297,GOM,292,1995,18,3
102,199902,298,1370,3,AL,1999,4,0,Spring,1.6,3,199902_298,GOM,313,1995,20,3
102,199902,299,1370,5,AL,1999,4,0,Spring,1.1,3,199902_299,GOM,313,1995,20,3
102,199902,300,1280,4,AL,1999,4,0,Spring,1.3,7,199902_300,GOM,313,1995,20,3
102,199902,301,1280,3,AL,1999,4,0,Spring,0.3,1,199902_301,GOM,292,1995,18,3
102,199902,303,1280,5,AL,1999,4,0,Spring,1.3,2,199902_303,GOM,281,1995,22,3
102,199902,304,1280,2,AL,1999,4,0,Spring,0.7,2,199902_304,GOM,271,1995,14,3
102,199902,305,1370,1,AL,1999,4,0,Spring,1.6,7,199902_305,GOM,271,1995,14,3
102,199902,306,1370,4,AL,1999,4,0,Spring,5.6,19,199902_306,GOM,261,1995,26,3
102,199902,307,1270,3,AL,1999,4,0,Spring,1.7,10,199902_307,GOM,240,1995,17,3
102,199902,308,1270,4,AL,1999,4,0,Spring,5.5,33,199902_308,GOM,250,1995,31,3
102,199902,309,1400,2,AL,1999,4,0,Spring,2.8,26,199902_309,GOM,240,1995,17,3
102,199902,310,1400,1,AL,1999,4,0,Spring,12.6,74,199902_310,GOM,229,1995,14,3
102,199902,316,1260,2,AL,1999,4,0,Spring,3,13,199902_316,GOM,239,1995,27,3
102,199902,317,1260,4,AL,1999,4,0,Spring,0.2,1,199902_317,GOM,250,1995,31,3
102,199902,318,1270,1,AL,1999,4,0,Spring,6.9,41,199902_318,GOM,250,1995,31,3
102,199902,319,1260,3,AL,1999,4,0,Spring,15.3,73,199902_319,GOM,239,1995,27,3
102,199902,320,1260,1,AL,1999,4,0,Spring,2.5,9,199902_320,GOM,239,1995,27,3
102,199902,321,1280,6,AL,1999,4,0,Spring,4.3,9,199902_321,GOM,260,1995,36,3
102,199902,322,1270,2,AL,1999,4,0,Spring,2.2,8,199902_322,GOM,260,1995,36,3
102,199902,324,1260,5,AL,1999,4,0,Spring,9.7,56,199902_324,GOM,260,1995,36,3
102,199908,197,1240,5,AL,1999,10,0,Fall,23.6,41,199908_197,GB,301,1995,8,3
102,199908,198,1240,3,AL,1999,10,0,Fall,2.3,5,199908_198,GOM,291,1995,15,3
102,199908,199,1240,6,AL,1999,10,0,Fall,0.8,2,199908_199,GB,280,1995,31,3
102,199908,201,1230,5,AL,1999,10,0,Fall,6.2,73,199908_201,GOM,270,1995,20,3
102,199908,208,1240,4,AL,1999,10,0,Fall,2.6,5,199908_208,GOM,312,1995,14,3
102,199908,212,1210,2,AL,1999,10,0,Fall,0.1,1,199908_212,GB,354,1995,29,3
102,199908,214,1290,8,AL,1999,10,0,Fall,1e-04,1,199908_214,GOM,344,1995,18,3
102,199908,217,1220,3,AL,1999,10,0,Fall,6.8,15,199908_217,GOM,365,1995,20,3
102,199908,223,1190,6,AL,1999,10,0,Fall,1e-04,2,199908_223,GB,353,1995,23,3
102,199908,234,1160,2,AL,1999,10,0,Fall,1,1,199908_234,GB,406,1995,19,3
102,199908,236,1160,9,AL,1999,10,0,Fall,1.2,3,199908_236,GB,406,1995,19,3
102,199908,237,1160,10,AL,1999,10,0,Fall,0.9,1,199908_237,GB,406,1995,19,3
102,199908,241,1220,4,AL,1999,10,0,Fall,7.2,13,199908_241,SS,386,1995,26,3
102,199908,242,1300,3,AL,1999,10,0,Fall,1.4,3,199908_242,SS,386,1995,26,3
102,199908,243,1220,2,AL,1999,10,0,Fall,4.6,8,199908_243,SS,386,1995,26,3
102,199908,244,1210,3,AL,1999,10,0,Fall,0.9,2,199908_244,SS,407,1995,23,3
102,199908,249,1170,1,AL,1999,10,0,Fall,0.8,2,199908_249,SS,438,1995,17,3
102,199908,256,1360,7,AL,1999,10,0,Fall,1e-04,1,199908_256,SS,376,1995,12,3
102,199908,262,1360,4,AL,1999,10,0,Fall,1.5,1,199908_262,GOM,366,1995,15,3
102,199908,263,1360,1,AL,1999,10,0,Fall,0.3,1,199908_263,SS,366,1995,15,3
102,199908,264,1360,9,AL,1999,10,0,Fall,2.9,6,199908_264,SS,387,1995,19,3
102,199908,265,1360,5,AL,1999,10,0,Fall,7.2,16,199908_265,SS,387,1995,19,3
102,199908,266,1340,4,AL,1999,10,0,Fall,3.7,37,199908_266,SS,387,1995,19,3
102,199908,270,1340,6,AL,1999,10,0,Fall,1.2,13,199908_270,SS,398,1995,9,3
102,199908,273,1340,3,AL,1999,10,0,Fall,0.2,1,199908_273,SS,388,1995,16,3
102,199908,276,1351,1,AL,1999,10,0,Fall,0.9,4,199908_276,SS,378,1995,5,3
102,199908,277,1390,3,AL,1999,10,0,Fall,0.9,8,199908_277,SS,357,1995,11,3
102,199908,278,1340,1,AL,1999,10,0,Fall,4.3,13,199908_278,GOM,367,1995,23,3
102,199908,286,1260,1,AL,1999,11,0,Fall,9.2,101,199908_286,GOM,260,1995,36,3
102,199908,287,1280,5,AL,1999,11,0,Fall,1.2,3,199908_287,GOM,260,1995,36,3
102,199908,288,1270,5,AL,1999,11,0,Fall,10.8,58,199908_288,GOM,260,1995,36,3
102,199908,289,1230,1,AL,1999,11,0,Fall,9.7,33,199908_289,GOM,270,1995,20,3
102,199908,291,1240,1,AL,1999,11,0,Fall,8.3,33,199908_291,GOM,270,1995,20,3
102,199908,295,1260,7,AL,1999,11,0,Fall,56.5,478,199908_295,GOM,239,1995,27,3
102,199908,296,1260,6,AL,1999,11,0,Fall,0.8,5,199908_296,GOM,239,1995,27,3
102,199908,297,1260,4,AL,1999,11,0,Fall,0.7,3,199908_297,GOM,239,1995,27,3
102,199908,298,1260,2,AL,1999,11,5,Fall,2.8,16,199908_298,GOM,260,1995,36,3
102,199908,299,1270,6,AL,1999,11,0,Fall,4.3,12,199908_299,GOM,260,1995,36,3
102,199908,300,1280,3,AL,1999,11,0,Fall,5,13,199908_300,GOM,260,1995,36,3
102,199908,301,1260,8,AL,1999,11,0,Fall,16.1,60,199908_301,GOM,239,1995,27,3
102,199908,302,1280,4,AL,1999,11,0,Fall,9.3,18,199908_302,GOM,271,1995,14,3
102,199908,303,1270,3,AL,1999,11,0,Fall,10.3,49,199908_303,GOM,250,1995,31,3
102,199908,304,1270,7,AL,1999,11,0,Fall,30.7,189,199908_304,GOM,250,1995,31,3
102,199908,305,1270,4,AL,1999,11,0,Fall,8.4,65,199908_305,GOM,250,1995,31,3
102,199908,308,1400,3,AL,1999,11,0,Fall,9.4,117,199908_308,GOM,229,1995,14,3
102,199908,309,1270,2,AL,1999,11,0,Fall,12.9,103,199908_309,GOM,250,1995,31,3
102,199908,310,1260,5,AL,1999,11,0,Fall,4.5,20,199908_310,GOM,250,1995,31,3
102,199908,311,1270,8,AL,1999,11,0,Fall,5.5,25,199908_311,GOM,240,1995,17,3
102,199908,312,1260,3,AL,1999,11,0,Fall,4.9,51,199908_312,GOM,261,1995,26,3
102,199908,313,1270,1,AL,1999,11,0,Fall,8.4,40,199908_313,GOM,261,1995,26,3
102,199908,314,1370,3,AL,1999,11,0,Fall,11.5,37,199908_314,GOM,261,1995,26,3
102,199908,315,1370,2,AL,1999,11,0,Fall,0.5,8,199908_315,GOM,271,1995,14,3
102,199908,316,1370,10,AL,1999,11,0,Fall,8.2,30,199908_316,GOM,271,1995,14,3
102,199908,317,1370,4,AL,1999,11,0,Fall,0.9,2,199908_317,GOM,282,1995,12,3
102,199908,318,1380,2,AL,1999,11,0,Fall,37.3,108,199908_318,GOM,261,1995,26,3
102,199908,319,1380,10,AL,1999,11,0,Fall,1.7,10,199908_319,GOM,272,1995,14,3
102,199908,320,1400,1,AL,1999,11,0,Fall,1.6,23,199908_320,GOM,251,1995,6,3
102,199908,321,1400,2,AL,1999,11,0,Fall,0.4,18,199908_321,GOM,272,1995,14,3
102,199908,323,1380,1,AL,1999,11,0,Fall,1.5,5,199908_323,GOM,282,1995,12,3
102,199908,324,1380,3,AL,1999,11,0,Fall,3.3,20,199908_324,GOM,293,1995,16,3
102,199908,325,1380,8,AL,1999,11,0,Fall,7.7,44,199908_325,GOM,293,1995,16,3
102,199908,326,1380,4,AL,1999,11,0,Fall,1.1,10,199908_326,GOM,293,1995,16,3
102,199908,327,1390,2,AL,1999,11,0,Fall,0.1,3,199908_327,GOM,304,1995,7,3
102,199908,328,1380,7,AL,1999,11,0,Fall,0.8,5,199908_328,GOM,314,1995,14,3
102,199908,329,1390,4,AL,1999,11,0,Fall,1.1,5,199908_329,GOM,325,1995,17,3
102,199908,330,1390,5,AL,1999,11,0,Fall,0.5,6,199908_330,GOM,325,1995,17,3
102,199908,331,1390,1,AL,1999,11,0,Fall,1e-04,1,199908_331,SS,346,1995,16,3
102,199908,333,1380,6,AL,1999,11,0,Fall,3.5,9,199908_333,GOM,335,1995,8,3
102,199908,334,1380,5,AL,1999,11,0,Fall,1.6,3,199908_334,GOM,324,1995,11,3
102,199908,335,1370,6,AL,1999,11,0,Fall,1.8,6,199908_335,GOM,303,1995,18,3
102,199908,336,1370,1,AL,1999,11,0,Fall,0.2,4,199908_336,GOM,292,1995,18,3
102,199908,337,1370,9,AL,1999,11,0,Fall,10,49,199908_337,GOM,303,1995,18,3
102,199908,338,1370,7,AL,1999,11,0,Fall,0.7,8,199908_338,GOM,313,1995,20,3
102,199908,339,1370,8,AL,1999,11,0,Fall,0.7,13,199908_339,GOM,292,1995,18,3
102,199908,340,1370,5,AL,1999,11,0,Fall,1,13,199908_340,GOM,313,1995,20,3
102,199908,342,1240,7,AL,1999,11,0,Fall,7.1,20,199908_342,GOM,302,1995,19,3
102,199908,343,1280,6,AL,1999,11,0,Fall,6.6,8,199908_343,GOM,281,1995,22,3
102,199908,344,1280,7,AL,1999,11,0,Fall,0.5,2,199908_344,GOM,281,1995,22,3
102,199908,345,1280,2,AL,1999,11,0,Fall,2.6,7,199908_345,GOM,281,1995,22,3
102,199908,346,1280,1,AL,1999,11,0,Fall,0.6,4,199908_346,GOM,291,1995,15,3
102,200002,188,1130,1,AL,2000,4,0,Spring,0.3,1,200002_188,GB,342,2000,21,3
102,200002,189,1130,9,AL,2000,4,0,Spring,0.6,1,200002_189,GB,321,2000,20,3
102,200002,194,1230,4,AL,2000,4,0,Spring,1.5,2,200002_194,GB,290,2000,24,3
102,200002,203,1230,2,AL,2000,4,0,Spring,3.4,40,200002_203,GOM,270,2000,26,3
102,200002,206,1240,2,AL,2000,4,0,Spring,2.3,11,200002_206,GOM,280,2000,26,3
102,200002,207,1240,3,AL,2000,4,0,Spring,0.3,3,200002_207,GOM,301,2000,16,3
102,200002,208,1240,5,AL,2000,4,0,Spring,6.5,25,200002_208,GB,301,2000,16,3
102,200002,213,1190,3,AL,2000,4,0,Spring,0.7,2,200002_213,GB,332,2000,25,3
102,200002,214,1130,3,AL,2000,4,0,Spring,0.2,1,200002_214,GB,353,2000,19,3
102,200002,217,1130,2,AL,2000,4,0,Spring,0.8,1,200002_217,GB,374,2000,21,3
102,200002,225,1160,6,AL,2000,4,0,Spring,1.1,4,200002_225,GB,406,2000,16,3
102,200002,226,1160,9,AL,2000,4,0,Spring,0.9,4,200002_226,GB,406,2000,16,3
102,200002,227,1160,3,AL,2000,4,0,Spring,1.5,5,200002_227,GB,385,2000,26,3
102,200002,228,1160,7,AL,2000,4,0,Spring,0.2,1,200002_228,GB,385,2000,26,3
102,200002,235,1230,1,AL,2000,4,0,Spring,0.4,2,200002_235,GB,322,2000,30,3
102,200002,242,1260,4,AL,2000,4,0,Spring,7,48,200002_242,GOM,239,2000,24,3
102,200002,245,1260,1,AL,2000,4,0,Spring,7.4,54,200002_245,GOM,239,2000,24,3
102,200002,248,1260,5,AL,2000,4,0,Spring,1.4,6,200002_248,GOM,250,2000,30,3
102,200002,249,1270,1,AL,2000,4,0,Spring,2.3,7,200002_249,GOM,250,2000,30,3
102,200002,250,1280,6,AL,2000,4,0,Spring,0.6,3,200002_250,GOM,271,2000,16,3
102,200002,251,1280,1,AL,2000,4,0,Spring,4.7,9,200002_251,GOM,260,2000,23,3
102,200002,252,1280,4,AL,2000,4,0,Spring,8.6,20,200002_252,GOM,260,2000,23,3
102,200002,253,1260,2,AL,2000,4,0,Spring,4.1,17,200002_253,GOM,239,2000,24,3
102,200002,254,1260,3,AL,2000,4,0,Spring,4.1,18,200002_254,GOM,239,2000,24,3
102,200002,256,1280,8,AL,2000,4,0,Spring,0.2,1,200002_256,GOM,260,2000,23,3
102,200002,257,1280,3,AL,2000,4,0,Spring,1.3,2,200002_257,GOM,270,2000,26,3
102,200002,258,1240,1,AL,2000,4,0,Spring,9.4,40,200002_258,GOM,312,2000,22,3
102,200002,259,1240,4,AL,2000,4,0,Spring,11.5,36,200002_259,GB,322,2000,30,3
102,200002,260,1230,3,AL,2000,4,0,Spring,7.6,22,200002_260,GB,322,2000,30,3
102,200002,264,1220,1,AL,2000,4,0,Spring,2.4,4,200002_264,GOM,354,2000,27,3
102,200002,265,1290,5,AL,2000,4,0,Spring,0.5,1,200002_265,GOM,344,2000,20,3
102,200002,266,1240,6,AL,2000,4,0,Spring,3.1,17,200002_266,GOM,323,2000,5,3
102,200002,267,1280,2,AL,2000,4,0,Spring,5,11,200002_267,GOM,302,2000,10,3
102,200002,268,1280,7,AL,2000,4,0,Spring,0.7,1,200002_268,GOM,313,2000,17,3
102,200002,269,1290,6,AL,2000,4,0,Spring,0.9,4,200002_269,GOM,344,2000,20,3
102,200002,271,1220,3,AL,2000,4,0,Spring,0.9,1,200002_271,GOM,344,2000,20,3
102,200002,273,1190,2,AL,2000,4,0,Spring,0.8,1,200002_273,GB,375,2000,28,3
102,200002,275,1210,1,AL,2000,4,0,Spring,3.5,8,200002_275,SS,365,2000,32,3
102,200002,277,1220,2,AL,2000,4,0,Spring,54.2,74,200002_277,SS,365,2000,32,3
102,200002,279,1160,2,AL,2000,4,0,Spring,0.3,1,200002_279,GB,396,2000,20,3
102,200002,280,1160,5,AL,2000,4,0,Spring,0.6,2,200002_280,GB,406,2000,16,3
102,200002,282,1170,2,AL,2000,4,0,Spring,0.1,1,200002_282,SS,438,2000,11,3
102,200002,285,1220,4,AL,2000,4,0,Spring,0.1,1,200002_285,SS,417,2000,22,3
102,200002,292,1360,3,AL,2000,4,0,Spring,1e-04,1,200002_292,GOM,366,2000,10,3
102,200002,296,1340,5,AL,2000,4,0,Spring,4.8,36,200002_296,SS,398,2000,15,3
102,200002,297,1360,2,AL,2000,4,0,Spring,2.8,5,200002_297,GOM,366,2000,10,3
102,200002,298,1360,5,AL,2000,4,0,Spring,8.7,40,200002_298,SS,377,2000,16,3
102,200002,300,1340,3,AL,2000,4,0,Spring,0.4,5,200002_300,SS,398,2000,15,3
102,200002,301,1340,6,AL,2000,4,0,Spring,0.8,6,200002_301,SS,398,2000,15,3
102,200002,310,1390,4,AL,2000,4,0,Spring,0.1,1,200002_310,SS,357,2000,5,3
102,200002,311,1390,2,AL,2000,4,0,Spring,0.4,9,200002_311,SS,346,2000,28,3
102,200002,312,1390,1,AL,2000,4,0,Spring,1.6,14,200002_312,SS,346,2000,28,3
102,200002,314,1380,2,AL,2000,4,0,Spring,1.8,2,200002_314,GOM,335,2000,11,3
102,200002,315,1360,4,AL,2000,4,0,Spring,1.4,3,200002_315,GOM,335,2000,11,3
102,200002,316,1360,7,AL,2000,4,0,Spring,1.7,3,200002_316,GOM,345,2000,12,3
102,200002,317,1370,1,AL,2000,4,0,Spring,2,6,200002_317,GOM,313,2000,17,3
102,200002,318,1370,3,AL,2000,4,0,Spring,1.8,6,200002_318,GOM,313,2000,17,3
102,200002,319,1370,2,AL,2000,4,0,Spring,0.9,3,200002_319,GOM,313,2000,17,3
102,200002,320,1400,3,AL,2000,5,0,Spring,16.7,101,200002_320,GOM,240,2000,18,3
102,200002,321,1270,2,AL,2000,5,0,Spring,6.6,24,200002_321,GOM,240,2000,18,3
102,200002,322,1400,2,AL,2000,5,0,Spring,46,352,200002_322,GOM,240,2000,18,3
102,200002,323,1270,3,AL,2000,5,0,Spring,9.9,42,200002_323,GOM,261,2000,14,3
102,200002,324,1270,4,AL,2000,5,0,Spring,14.6,62,200002_324,GOM,261,2000,14,3
102,200002,325,1400,1,AL,2000,5,0,Spring,1.7,35,200002_325,GOM,272,2000,11,3
102,200002,327,1390,3,AL,2000,5,0,Spring,0.1,1,200002_327,GOM,325,2000,15,3
102,200002,328,1380,4,AL,2000,5,0,Spring,4.1,27,200002_328,GOM,303,2000,10,3
102,200002,330,1380,5,AL,2000,5,0,Spring,0.1,2,200002_330,GOM,314,2000,13,3
102,200002,331,1360,1,AL,2000,5,0,Spring,1.3,4,200002_331,GOM,324,2000,5,3
102,200002,332,1370,5,AL,2000,5,0,Spring,2.3,4,200002_332,GOM,282,2000,15,3
102,200002,333,1370,4,AL,2000,5,0,Spring,12.6,54,200002_333,GOM,292,2000,16,3
102,200005,209,1230,4,AL,2000,9,0,Fall,9.9,16,200005_209,GB,301,2000,16,3
102,200005,210,1230,2,AL,2000,9,0,Fall,0.7,1,200005_210,GB,301,2000,16,3
102,200005,211,1240,4,AL,2000,9,0,Fall,1.9,3,200005_211,GB,301,2000,16,3
102,200005,219,1240,2,AL,2000,9,0,Fall,4.1,6,200005_219,GOM,280,2000,26,3
102,200005,220,1240,3,AL,2000,9,0,Fall,2.1,5,200005_220,GOM,291,2000,16,3
102,200005,221,1240,5,AL,2000,9,0,Fall,38.3,179,200005_221,GOM,270,2000,26,3
102,200005,222,1230,1,AL,2000,9,0,Fall,14.3,91,200005_222,GOM,270,2000,26,3
102,200005,228,1240,1,AL,2000,10,0,Fall,10,29,200005_228,GB,322,2000,30,3
102,200005,229,1200,5,AL,2000,10,0,Fall,0.9,2,200005_229,GB,322,2000,30,3
102,200005,234,1190,1,AL,2000,10,0,Fall,1e-04,4,200005_234,GB,364,2000,15,3
102,200005,242,1210,1,AL,2000,10,0,Fall,2.5,7,200005_242,GB,354,2000,27,3
102,200005,245,1220,1,AL,2000,10,0,Fall,1e-04,1,200005_245,GOM,344,2000,20,3
102,200005,246,1290,8,AL,2000,10,0,Fall,2.2,4,200005_246,SS,365,2000,32,3
102,200005,248,1220,3,AL,2000,10,0,Fall,0.8,2,200005_248,SS,365,2000,32,3
102,200005,251,1220,2,AL,2000,10,0,Fall,28.8,67,200005_251,SS,386,2000,26,3
102,200005,268,1360,3,AL,2000,10,0,Fall,0.1,1,200005_268,SS,376,2000,11,3
102,200005,271,1340,4,AL,2000,10,0,Fall,0.7,4,200005_271,SS,398,2000,15,3
102,200005,274,1340,5,AL,2000,10,0,Fall,0.2,1,200005_274,SS,388,2000,25,3
102,200005,275,1340,2,AL,2000,10,0,Fall,0.2,2,200005_275,SS,388,2000,25,3
102,200005,280,1340,3,AL,2000,10,0,Fall,0.8,1,200005_280,GOM,367,2000,17,3
102,200005,281,1360,6,AL,2000,10,0,Fall,1.9,3,200005_281,GOM,356,2000,16,3
102,200005,282,1360,1,AL,2000,10,0,Fall,0.3,1,200005_282,GOM,356,2000,16,3
102,200005,283,1380,5,AL,2000,10,0,Fall,1.6,5,200005_283,SS,346,2000,28,3
102,200005,284,1390,3,AL,2000,10,0,Fall,0.1,2,200005_284,SS,346,2000,28,3
102,200005,285,1390,2,AL,2000,10,0,Fall,0.2,3,200005_285,SS,346,2000,28,3
102,200005,287,1390,5,AL,2000,10,0,Fall,0.8,2,200005_287,SS,346,2000,28,3
102,200005,290,1380,2,AL,2000,10,0,Fall,0.7,5,200005_290,GOM,314,2000,13,3
102,200005,291,1380,4,AL,2000,10,0,Fall,1.8,9,200005_291,GOM,293,2000,6,3
102,200005,298,1260,1,AL,2000,10,0,Fall,1,10,200005_298,GOM,239,2000,24,3
102,200005,301,1280,5,AL,2000,10,0,Fall,3.6,5,200005_301,GOM,270,2000,26,3
102,200005,304,1230,5,AL,2000,10,0,Fall,0.2,1,200005_304,GOM,270,2000,26,3
102,200005,309,1280,7,AL,2000,10,0,Fall,10.3,23,200005_309,GOM,260,2000,23,3
102,200005,310,1280,1,AL,2000,10,0,Fall,1.7,5,200005_310,GOM,281,2000,16,3
102,200005,311,1280,3,AL,2000,10,0,Fall,5.1,6,200005_311,GOM,281,2000,16,3
102,200005,312,1370,5,AL,2000,10,0,Fall,1.7,6,200005_312,GOM,313,2000,17,3
102,200005,313,1280,2,AL,2000,10,0,Fall,1e-04,1,200005_313,GOM,313,2000,17,3
102,200005,314,1290,6,AL,2000,10,0,Fall,3.9,8,200005_314,GOM,313,2000,17,3
102,200005,315,1290,4,AL,2000,10,0,Fall,0.1,1,200005_315,GOM,334,2000,16,3
102,200005,316,1360,4,AL,2000,10,0,Fall,4,14,200005_316,GOM,334,2000,16,3
102,200005,317,1360,7,AL,2000,10,0,Fall,1.9,3,200005_317,GOM,334,2000,16,3
102,200005,318,1360,2,AL,2000,10,0,Fall,2.2,4,200005_318,GOM,345,2000,12,3
102,200005,320,1380,3,AL,2000,10,0,Fall,2.6,2,200005_320,GOM,335,2000,11,3
102,200005,322,1370,1,AL,2000,10,0,Fall,0.7,6,200005_322,GOM,303,2000,10,3
102,200005,323,1370,4,AL,2000,10,0,Fall,23.4,122,200005_323,GOM,282,2000,15,3
102,200005,324,1370,2,AL,2000,10,0,Fall,3.1,18,200005_324,GOM,261,2000,14,3
102,200005,325,1380,1,AL,2000,10,0,Fall,1.2,12,200005_325,GOM,272,2000,11,3
102,200005,326,1400,2,AL,2000,10,0,Fall,1.5,13,200005_326,GOM,251,2000,8,3
102,200005,327,1270,2,AL,2000,10,0,Fall,3.1,20,200005_327,GOM,261,2000,14,3
102,200005,328,1270,3,AL,2000,10,0,Fall,1.5,8,200005_328,GOM,250,2000,30,3
102,200005,329,1400,3,AL,2000,10,0,Fall,12.5,137,200005_329,GOM,229,2000,6,3
102,200005,330,1260,5,AL,2000,10,0,Fall,7,64,200005_330,GOM,250,2000,30,3
102,200005,331,1270,1,AL,2000,10,0,Fall,4.1,29,200005_331,GOM,250,2000,30,3
102,200005,332,1280,6,AL,2000,10,0,Fall,17.5,40,200005_332,GOM,271,2000,16,3
102,200005,333,1280,4,AL,2000,10,0,Fall,8.7,21,200005_333,GOM,271,2000,16,3
102,200005,334,1270,4,AL,2000,10,0,Fall,13.3,72,200005_334,GOM,260,2000,23,3
102,200005,335,1260,4,AL,2000,10,0,Fall,6,26,200005_335,GOM,260,2000,23,3
102,200005,336,1260,2,AL,2000,10,0,Fall,18.8,128,200005_336,GOM,239,2000,24,3
102,200005,337,1260,3,AL,2000,10,0,Fall,25.9,206,200005_337,GOM,239,2000,24,3
102,200102,160,1090,2,AL,2001,3,16,Spring,0.26,1,200102_160,GB,258,2000,18,3
102,200102,170,1100,6,AL,2001,4,2,Spring,0.026,1,200102_170,GB,279,2000,19,3
102,200102,189,1160,1,AL,2001,4,49,Spring,2.56,4,200102_189,GB,385,2000,26,3
102,200102,190,1190,2,AL,2001,4,51,Spring,0.97,4,200102_190,GB,364,2000,15,3
102,200102,191,1160,10,AL,2001,4,51,Spring,0.272,1,200102_191,GB,385,2000,26,3
102,200102,194,1160,9,AL,2001,4,2,Spring,0.602,2,200102_194,GB,406,2000,16,3
102,200102,203,1230,2,AL,2001,4,11,Spring,0.94,2,200102_203,GB,280,2000,26,3
102,200102,213,1240,4,AL,2001,4,27,Spring,1.27,3,200102_213,GOM,301,2000,16,3
102,200102,221,1200,2,AL,2001,4,41,Spring,0.91,1,200102_221,GB,322,2000,30,3
102,200102,222,1230,1,AL,2001,4,31,Spring,9.97,40,200102_222,GB,322,2000,30,3
102,200102,223,1240,1,AL,2001,4,29,Spring,4.27,15,200102_223,GOM,301,2000,16,3
102,200102,224,1240,6,AL,2001,4,47,Spring,0.38,4,200102_224,GOM,312,2000,22,3
102,200102,225,1240,3,AL,2001,4,40,Spring,1.52,5,200102_225,GOM,312,2000,22,3
102,200102,226,1240,5,AL,2001,4,9,Spring,0.088,1,200102_226,GOM,312,2000,22,3
102,200102,227,1290,8,AL,2001,4,42,Spring,0.11,1,200102_227,GOM,344,2000,20,3
102,200102,238,1160,4,AL,2001,4,32,Spring,0.47,1,200102_238,GB,396,2000,20,3
102,200102,243,1210,1,AL,2001,4,26,Spring,0.38,2,200102_243,GB,365,2000,32,3
102,200102,245,1200,1,AL,2001,4,3,Spring,0.18,1,200102_245,GB,354,2000,27,3
102,200102,246,1220,3,AL,2001,4,20,Spring,5.04,9,200102_246,GOM,354,2000,27,3
102,200102,247,1210,3,AL,2001,4,11,Spring,1.89,7,200102_247,SS,365,2000,32,3
102,200102,248,1290,3,AL,2001,4,0,Spring,0.16,1,200102_248,GOM,365,2000,32,3
102,200102,255,1340,6,AL,2001,4,33,Spring,1.45,9,200102_255,SS,387,2000,16,3
102,200102,259,1340,2,AL,2001,4,21,Spring,0.52,3,200102_259,SS,398,2000,15,3
102,200102,260,1360,2,AL,2001,4,25,Spring,0.35,1,200102_260,SS,377,2000,16,3
102,200102,262,1340,4,AL,2001,4,57,Spring,1.784,12,200102_262,SS,388,2000,25,3
102,200102,263,1340,1,AL,2001,4,51,Spring,0.17,1,200102_263,SS,388,2000,25,3
102,200102,265,1351,1,AL,2001,4,9,Spring,0.87,2,200102_265,SS,367,2000,17,3
102,200102,266,1340,3,AL,2001,4,22,Spring,2.83,7,200102_266,GOM,367,2000,17,3
102,200102,267,1240,2,AL,2001,4,47,Spring,0.99,4,200102_267,GOM,270,2000,26,3
102,200102,269,1280,2,AL,2001,4,29,Spring,1.4,4,200102_269,GOM,270,2000,26,3
102,200102,270,1270,3,AL,2001,4,51,Spring,1.67,5,200102_270,GOM,260,2000,23,3
102,200102,271,1250,1,AL,2001,4,37,Spring,0.57,2,200102_271,GOM,270,2000,26,3
102,200102,275,1260,6,AL,2001,4,36,Spring,31.944,104,200102_275,GOM,260,2000,23,3
102,200102,276,1280,7,AL,2001,4,42,Spring,1.87,7,200102_276,GOM,260,2000,23,3
102,200102,277,1280,4,AL,2001,4,40,Spring,1.77,5,200102_277,GOM,281,2000,16,3
